report_schema_version,engine_version,feel_package_version,dmn_package_version,dmn_tck_commit,dmn_specification_version,elixir_version,otp_version,execution_date,suite,profile,compatibility_percent,suite_coverage_percent,coverage_percent,group,id,status,decision,expected_error,expected,actual,error,case_file,compliance_level
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_dateAndTime","passed","error_when_subtract_lhs_string_minus_rhs_dateAndTime","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_dtDuration","passed","error_when_subtract_lhs_string_minus_rhs_dtDuration","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_function","passed","error_when_subtract_lhs_string_minus_rhs_function","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_list","passed","error_when_subtract_lhs_string_minus_rhs_list","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_null","passed","error_when_subtract_lhs_string_minus_rhs_null","true","null","null","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_number","passed","error_when_subtract_lhs_string_minus_rhs_number","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_range","passed","error_when_subtract_lhs_string_minus_rhs_range","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_string","passed","error_when_subtract_lhs_string_minus_rhs_string","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_time","passed","error_when_subtract_lhs_string_minus_rhs_time","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_string_minus_rhs_ymDuration","passed","error_when_subtract_lhs_string_minus_rhs_ymDuration","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_boolean","passed","error_when_subtract_lhs_time_minus_rhs_boolean","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_context","passed","error_when_subtract_lhs_time_minus_rhs_context","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_date","passed","error_when_subtract_lhs_time_minus_rhs_date","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_dateAndTime","passed","error_when_subtract_lhs_time_minus_rhs_dateAndTime","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_function","passed","error_when_subtract_lhs_time_minus_rhs_function","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_list","passed","error_when_subtract_lhs_time_minus_rhs_list","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_null","passed","error_when_subtract_lhs_time_minus_rhs_null","true","null","null","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_number","passed","error_when_subtract_lhs_time_minus_rhs_number","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_range","passed","error_when_subtract_lhs_time_minus_rhs_range","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_string","passed","error_when_subtract_lhs_time_minus_rhs_string","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_time_minus_rhs_ymDuration","passed","error_when_subtract_lhs_time_minus_rhs_ymDuration","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_boolean","passed","error_when_subtract_lhs_ymDuration_minus_rhs_boolean","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_context","passed","error_when_subtract_lhs_ymDuration_minus_rhs_context","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_date","passed","error_when_subtract_lhs_ymDuration_minus_rhs_date","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_dateAndTime","passed","error_when_subtract_lhs_ymDuration_minus_rhs_dateAndTime","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_dtDuration","passed","error_when_subtract_lhs_ymDuration_minus_rhs_dtDuration","true","null","null","{""code"":""type_error"",""message"":""duration kinds must match"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_function","passed","error_when_subtract_lhs_ymDuration_minus_rhs_function","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_list","passed","error_when_subtract_lhs_ymDuration_minus_rhs_list","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_null","passed","error_when_subtract_lhs_ymDuration_minus_rhs_null","true","null","null","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_number","passed","error_when_subtract_lhs_ymDuration_minus_rhs_number","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_range","passed","error_when_subtract_lhs_ymDuration_minus_rhs_range","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_string","passed","error_when_subtract_lhs_ymDuration_minus_rhs_string","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","error_when_subtract_lhs_ymDuration_minus_rhs_time","passed","error_when_subtract_lhs_ymDuration_minus_rhs_time","true","null","null","{""code"":""type_error"",""message"":""subtraction requires compatible values"",""type"":""feel_error""}","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","exponent_lhs_number_exp_rhs_number_001","passed","exponent_lhs_number_exp_rhs_number_001","false","{""type"":""number"",""value"":""25""}","{""type"":""number"",""value"":""25""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","exponent_lhs_number_exp_rhs_number_002","passed","exponent_lhs_number_exp_rhs_number_002","false","{""type"":""number"",""value"":""0.04""}","{""type"":""number"",""value"":""0.04""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","exponent_lhs_number_exp_rhs_number_003","passed","exponent_lhs_number_exp_rhs_number_003","false","{""type"":""number"",""value"":""3486784401""}","{""type"":""number"",""value"":""3486784401""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","exponent_lhs_number_exp_rhs_number_004","passed","exponent_lhs_number_exp_rhs_number_004","false","{""type"":""number"",""value"":""25""}","{""type"":""number"",""value"":""25""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","exponent_lhs_number_exp_rhs_number_005","passed","exponent_lhs_number_exp_rhs_number_005","false","{""type"":""number"",""value"":""60.58617166606""}","{""type"":""number"",""value"":""60.58617166606632""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","exponent_lhs_number_exp_rhs_number_006","passed","exponent_lhs_number_exp_rhs_number_006","false","{""type"":""number"",""value"":""25""}","{""type"":""number"",""value"":""25""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","exponent_lhs_number_exp_rhs_number_007","passed","exponent_lhs_number_exp_rhs_number_007","false","{""type"":""number"",""value"":""30.25""}","{""type"":""number"",""value"":""30.25""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_dtDuration_by_rhs_number_001","passed","multiply_lhs_dtDuration_by_rhs_number_001","false","{""kind"":""day_time"",""months"":0,""seconds"":864000,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""864000"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_dtDuration_by_rhs_number_002","passed","multiply_lhs_dtDuration_by_rhs_number_002","false","{""kind"":""day_time"",""months"":0,""seconds"":-864000,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""-864000"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_dtDuration_by_rhs_number_003","passed","multiply_lhs_dtDuration_by_rhs_number_003","false","{""kind"":""day_time"",""months"":0,""seconds"":864000,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""864000"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_dtDuration_by_rhs_number_004","passed","multiply_lhs_dtDuration_by_rhs_number_004","false","{""kind"":""day_time"",""months"":0,""seconds"":86400,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""86400"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_dtDuration_by_rhs_number_005","passed","multiply_lhs_dtDuration_by_rhs_number_005","false","{""kind"":""day_time"",""months"":0,""seconds"":93600,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""93600"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_dtDuration_by_rhs_number_006","passed","multiply_lhs_dtDuration_by_rhs_number_006","false","{""kind"":""day_time"",""months"":0,""seconds"":0,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""0"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_dtDuration_by_rhs_number_007","passed","multiply_lhs_dtDuration_by_rhs_number_007","false","{""kind"":""day_time"",""months"":0,""seconds"":523800,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""523800.0"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_dtDuration_by_rhs_number_008","passed","multiply_lhs_dtDuration_by_rhs_number_008","false","{""kind"":""day_time"",""months"":0,""seconds"":207000,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""207000.0"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_dtDuration_001","passed","multiply_lhs_number_by_rhs_dtDuration_001","false","{""kind"":""day_time"",""months"":0,""seconds"":864000,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""864000"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_dtDuration_002","passed","multiply_lhs_number_by_rhs_dtDuration_002","false","{""kind"":""day_time"",""months"":0,""seconds"":-864000,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""-864000"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_dtDuration_003","passed","multiply_lhs_number_by_rhs_dtDuration_003","false","{""kind"":""day_time"",""months"":0,""seconds"":864000,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""864000"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
"1.0","0.1.0","0.1.0","0.1.0","0dbcaf9b98bc3af4e36d44a7aed95e9e85703a13","1.4","1.19.1","28","2026-07-16T20:16:32.229460Z","dmn","implemented","100.0","100.0","41.89","0100-arithmetic","multiply_lhs_number_by_rhs_dtDuration_004","passed","multiply_lhs_number_by_rhs_dtDuration_004","false","{""kind"":""day_time"",""months"":0,""seconds"":86400,""type"":""duration""}","{""kind"":""day_time"",""months"":0,""seconds"":""86400"",""type"":""duration""}","null","TestCases/compliance-level-3/0100-arithmetic/0100-arithmetic-test-01.xml","compliance-level-3"
